opportunity_id,opportunity_name,account_id,primary_contact_id,owner_user_id,division,region,deal_type,lead_source,stage,amount,discount_pct,probability_manual,created_date,expected_close_date,close_date_actual,is_won,lost_reason,is_renewal,fiscal_year,fiscal_quarter,is_open
OPP-5415,Lime Cosmetics - BrandVault - Upsell - 2016,ACC-1071,CON-2269,USR-3062,BrandVault,Asia Pacific,Upsell,Inbound Inquiry,Closed Won,176000,7.5,69.0,2016-03-09,2016-04-25,2016-06-15,1.0,,0,2016,Q1,0
OPP-5416,Xtreme Sports - BrandVault - Upsell - 2024,ACC-1019,,USR-3065,BrandVault,North America,Upsell,Inbound Inquiry,Closed Won,483000,14.1,33.0,2024-05-04,2024-05-31,2024-06-22,1.0,,0,2024,Q2,0
OPP-5417,Oasis Sports - PulseMedia - Renewal - 2019,ACC-1147,CON-2403,USR-3037,PulseMedia,Australia,Renewal,Existing Relationship,Closed Won,264000,8.3,43.0,2019-09-02,2019-09-30,2019-10-24,1.0,,1,2019,Q3,0
OPP-5418,Quest Fashion - PulseMedia - New Business - 2023,ACC-1175,CON-2491,USR-3046,PulseMedia,North America,New Business,Partner Referral,Closed Won,253500,8.1,39.0,2023-04-21,2023-07-11,2023-07-11,1.0,,0,2023,Q2,0
OPP-5419,Cascade Beauty - PulseMedia - Renewal - 2016,ACC-1010,CON-2501,USR-3036,PulseMedia,Europe,Renewal,Website Form,Closed Won,116000,10.1,22.0,2016-06-11,2016-09-01,2016-08-11,1.0,,1,2016,Q2,0
OPP-5420,Kite Athletics - BrandVault - Renewal - 2024,ACC-1009,CON-2338,USR-3066,BrandVault,Australia,Renewal,Referral,Closed Won,366000,2.9,46.0,2024-11-22,2025-01-07,2024-12-31,1.0,,1,2024,Q4,0
OPP-5421,Kappa Consumer - TalentEdge - Renewal - 2024,ACC-1099,CON-2420,USR-3013,TalentEdge,Australia,Renewal,LinkedIn Outreach,Closed Won,41500,8.9,55.0,2024-08-14,2024-10-22,2024-10-03,1.0,,1,2024,Q3,0
OPP-5422,Stellar Foods - PulseMedia - Renewal - 2017,ACC-1169,CON-2394,USR-3046,PulseMedia,Europe,Renewal,Conference / Event,Closed Won,372500,11.0,42.0,2017-02-28,2017-03-23,2017-04-17,1.0,,1,2017,Q1,0
OPP-5423,Luxe Cosmetics - TalentEdge - New Business - 2020,ACC-1017,CON-2197,USR-3011,TalentEdge,Australia,New Business,Outbound Cold Call,Closed Lost,232000,7.7,43.0,2020-07-05,2020-08-14,2020-09-23,0.0,Scope too complex,0,2020,Q3,0
OPP-5424,Kite Athletics - PulseMedia - Renewal - 2019,ACC-1119,,USR-3059,PulseMedia,North America,Renewal,Existing Relationship,Closed Won,206500,23.9,53.0,2019-01-22,2019-04-06,2019-03-12,1.0,,1,2019,Q1,0
OPP-5425,Urban Gear Ltd - PulseMedia - Renewal - 2015,ACC-1001,CON-2374,USR-3046,PulseMedia,Europe,Renewal,Conference / Event,Closed Lost,122000,12.0,35.0,2015-11-11,2016-01-19,2016-01-18,0.0,Deal went silent,1,2015,Q4,0
OPP-5426,Xcel Cosmetics - TalentEdge - Renewal - 2017,ACC-1207,CON-2409,USR-3001,TalentEdge,India,Renewal,Inbound Inquiry,Closed Won,50000,17.0,68.0,2017-03-17,2017-04-19,2017-04-02,1.0,,1,2017,Q1,0
OPP-5427,Urban Gear Ltd - PulseMedia - Upsell - 2017,ACC-1001,CON-2374,USR-3059,PulseMedia,Europe,Upsell,Partner Referral,Closed Won,472000,41.8,48.0,2017-10-01,2017-11-11,2017-11-10,1.0,,0,2017,Q4,0
OPP-5428,Ironclad Athletics - BrandVault - New Business - 2017,ACC-1030,CON-2301,USR-3072,BrandVault,North America,New Business,Inbound Inquiry,Closed Won,1200000,6.2,21.0,2017-03-24,2017-04-13,2017-05-31,1.0,,0,2017,Q1,0
OPP-5429,Axiom Automotive - BrandVault - Renewal - 2023,ACC-1018,CON-2179,USR-3062,BrandVault,Europe,Renewal,Conference / Event,Closed Won,1147500,14.4,73.0,2023-10-09,2023-12-05,2023-11-24,1.0,,1,2023,Q4,0
OPP-5430,Niche Cosmetics - BrandVault - New Business - 2023,ACC-1189,CON-2364,USR-3078,BrandVault,India,New Business,Partner Referral,Closed Lost,417000,7.3,27.0,2023-10-15,2023-11-19,2024-02-06,0.0,Internal staffing issue,0,2023,Q4,0
OPP-5431,Eclipse Entertainment - CreativeMotion - New Business - 2023,ACC-1111,CON-2023,USR-3029,CreativeMotion,Australia,New Business,Conference / Event,Closed Won,61000,22.5,37.0,2023-06-15,2023-08-22,2023-07-11,1.0,,0,2023,Q2,0
OPP-5432,Zinc Entertainment - TalentEdge - Renewal - 2017,ACC-1157,CON-2236,USR-3011,TalentEdge,North America,Renewal,LinkedIn Outreach,Closed Won,106500,12.4,32.0,2017-12-27,2018-03-05,2018-02-03,1.0,,1,2017,Q4,0
OPP-5433,Archon Retail - CreativeMotion - New Business - 2017,ACC-1177,CON-2239,USR-3023,CreativeMotion,Europe,New Business,Inbound Inquiry,Closed Won,80000,28.2,42.0,2017-02-03,2017-02-24,2017-03-11,1.0,,0,2017,Q1,0
OPP-5434,Neon Cosmetics - CreativeMotion - New Business - 2023,ACC-1107,CON-2177,USR-3019,CreativeMotion,Europe,New Business,Existing Relationship,Closed Lost,96000,11.4,63.0,2023-05-26,2023-06-20,2023-07-23,0.0,Chose competitor,0,2023,Q2,0
OPP-5435,Lynx Retail - BrandVault - Upsell - 2021,ACC-1002,CON-2428,USR-3061,BrandVault,Asia Pacific,Upsell,Conference / Event,Closed Lost,449500,12.4,33.0,2021-03-12,2021-05-29,2021-07-04,0.0,Requirements changed,0,2021,Q1,0
OPP-5436,Ignite Apparel - CreativeMotion - Renewal - 2019,ACC-1182,CON-2222,USR-3024,CreativeMotion,Australia,Renewal,Referral,Closed Won,43000,19.5,69.0,2019-12-20,2020-02-29,2020-01-21,1.0,,1,2019,Q4,0
OPP-5437,Delta Retail - CreativeMotion - New Business - 2024,ACC-1105,CON-2104,USR-3030,CreativeMotion,Australia,New Business,Existing Relationship,Negotiation,350000,12.5,45.0,2024-09-08,2024-11-30,,,,0,2024,Q3,1
OPP-5438,Bastion Sportswear - TalentEdge - Cross-sell - 2020,ACC-1036,CON-2324,USR-3009,TalentEdge,Australia,Cross-sell,Inbound Inquiry,Closed Lost,197500,14.6,69.0,2020-05-28,2020-07-24,2020-07-16,0.0,Budget cut / cancelled,0,2020,Q2,0
OPP-5439,Cobalt Apparel - PulseMedia - Upsell - 2022,ACC-1005,CON-2243,USR-3054,PulseMedia,Europe,Upsell,Website Form,Closed Won,278000,10.5,33.0,2022-02-22,2022-03-17,2022-03-15,1.0,,0,2022,Q1,0
OPP-5440,Xi Entertainment - TalentEdge - Cross-sell - 2023,ACC-1102,CON-2376,USR-3006,TalentEdge,North America,Cross-sell,Conference / Event,Closed Won,91000,28.4,43.0,2023-11-23,2024-02-04,2023-12-21,1.0,,0,2023,Q4,0
OPP-5441,Xcel Cosmetics - PulseMedia - Renewal - 2016,ACC-1207,CON-2409,USR-3036,PulseMedia,Europe,Renewal,Partner Referral,Closed Won,162000,6.5,51.0,2016-02-24,2016-04-14,2016-04-10,1.0,,1,2016,Q1,0
OPP-5442,Onyx Entertainment - PulseMedia - Renewal - 2017,ACC-1218,CON-2232,USR-3037,PulseMedia,India,Renewal,Conference / Event,Closed Lost,230000,11.7,23.0,2017-09-08,2017-10-21,2017-11-05,0.0,Scope too complex,1,2017,Q3,0
OPP-5443,Wave Retail - TalentEdge - New Business - 2020,ACC-1162,CON-2280,USR-3014,TalentEdge,Europe,New Business,Existing Relationship,Closed Lost,218000,10.9,51.0,2020-02-25,2020-04-02,2020-04-01,0.0,Chose competitor,0,2020,Q1,0
OPP-5444,Trek Media - CreativeMotion - New Business - 2024,ACC-1077,CON-2219,USR-3033,CreativeMotion,Australia,New Business,Inbound Inquiry,Negotiation,212500,24.3,79.0,2024-12-25,2025-01-23,,,,0,2024,Q4,1
OPP-5445,Horizon Fashion - PulseMedia - New Business - 2015,ACC-1172,CON-2018,USR-3048,PulseMedia,Europe,New Business,Referral,Closed Won,225000,14.2,53.0,2015-09-16,2015-11-12,2015-11-05,1.0,,0,2015,Q3,0
OPP-5446,Epoch Cosmetics - BrandVault - New Business - 2022,ACC-1035,CON-2106,USR-3076,BrandVault,India,New Business,Partner Referral,Closed Won,212500,5.0,46.0,2022-07-14,2022-08-16,2022-09-09,1.0,,0,2022,Q3,0
OPP-5447,Obsidian Apparel - PulseMedia - New Business - 2021,ACC-1130,CON-2273,USR-3059,PulseMedia,North America,New Business,Inbound Inquiry,Closed Lost,239500,11.9,25.0,2021-11-05,2022-01-19,2022-01-16,0.0,No decision made,0,2021,Q4,0
OPP-5448,Jetset Media - PulseMedia - New Business - 2017,ACC-1117,CON-2233,USR-3054,PulseMedia,Europe,New Business,Existing Relationship,Closed Lost,101000,24.1,25.0,2017-03-14,2017-05-30,2017-05-28,0.0,No decision made,0,2017,Q1,0
OPP-5449,Delta Entertainment - CreativeMotion - New Business - 2021,ACC-1043,CON-2235,USR-3023,CreativeMotion,India,New Business,Conference / Event,Closed Won,80500,16.0,69.0,2021-09-22,2021-12-10,2021-10-27,1.0,,0,2021,Q3,0
OPP-5450,Xtreme Sports - PulseMedia - Renewal - 2019,ACC-1034,CON-2509,USR-3052,PulseMedia,North America,Renewal,Website Form,Closed Won,353500,12.2,21.0,2019-07-15,2019-10-06,2019-08-19,1.0,,1,2019,Q3,0
OPP-5451,Xray Retail - BrandVault - New Business - 2019,ACC-1094,CON-2370,USR-3061,BrandVault,Australia,New Business,Conference / Event,Closed Lost,220500,12.7,54.0,2019-12-23,2020-02-23,2020-03-22,0.0,Internal staffing issue,0,2019,Q4,0
OPP-5452,Jupiter Automotive - BrandVault - New Business - 2024,ACC-1151,CON-2162,USR-3074,BrandVault,Europe,New Business,Inbound Inquiry,Closed Lost,488000,13.3,23.0,2024-06-03,2024-08-29,2024-11-07,0.0,Timeline mismatch,0,2024,Q2,0
OPP-5453,Urban Gear Ltd - PulseMedia - Renewal - 2018,ACC-1001,CON-2374,USR-3044,PulseMedia,North America,Renewal,Inbound Inquiry,Closed Lost,192000,17.0,58.0,2018-09-21,2018-11-24,2018-12-14,0.0,Deal went silent,1,2018,Q3,0
OPP-5454,Niche Cosmetics - PulseMedia - Renewal - 2015,ACC-1150,CON-2347,USR-3046,PulseMedia,Europe,Renewal,Inbound Inquiry,Closed Won,97000,15.0,50.0,2015-02-05,2015-04-30,2015-03-27,1.0,,1,2015,Q1,0
OPP-5455,Xi Entertainment - TalentEdge - New Business - 2017,ACC-1102,CON-2376,USR-3011,TalentEdge,North America,New Business,Inbound Inquiry,Closed Won,179500,6.5,43.0,2017-03-08,2017-04-12,2017-04-16,1.0,,0,2017,Q1,0
OPP-5456,Ultima Beauty - BrandVault - Upsell - 2022,ACC-1200,CON-2249,USR-3078,BrandVault,North America,Upsell,Partner Referral,Closed Lost,1200000,11.2,42.0,2022-01-05,2022-02-11,2022-04-22,0.0,Internal staffing issue,0,2022,Q1,0
OPP-5457,Pi Sports - PulseMedia - Upsell - 2021,ACC-1006,CON-2419,USR-3052,PulseMedia,India,Upsell,Partner Referral,Closed Won,500000,5.0,35.0,2021-11-03,2022-01-09,2021-11-28,1.0,,0,2021,Q4,0
OPP-5458,Sand Consumer - PulseMedia - Renewal - 2019,ACC-1126,CON-2092,USR-3046,PulseMedia,Australia,Renewal,Existing Relationship,Closed Won,47000,13.9,59.0,2019-05-12,2019-06-09,2019-06-26,1.0,,1,2019,Q2,0
OPP-5459,Stellar Foods - BrandVault - Upsell - 2019,ACC-1169,CON-2220,USR-3076,BrandVault,Australia,Upsell,LinkedIn Outreach,Closed Won,480500,42.0,59.0,2019-11-07,2020-01-03,2020-01-20,1.0,,0,2019,Q4,0
OPP-5460,Onyx Entertainment - BrandVault - New Business - 2023,ACC-1218,CON-2268,USR-3076,BrandVault,Europe,New Business,Partner Referral,Closed Won,347000,13.9,42.0,2023-04-13,2023-05-06,2023-06-08,1.0,,0,2023,Q2,0
OPP-5461,Petal Fashion - PulseMedia - Upsell - 2018,ACC-1155,CON-2182,USR-3051,PulseMedia,Australia,Upsell,Conference / Event,Closed Won,500000,21.6,72.0,2018-10-21,2018-12-12,2018-11-05,1.0,,0,2018,Q4,0
OPP-5462,Lumen Fashion - PulseMedia - Upsell - 2024,ACC-1176,CON-2171,USR-3052,PulseMedia,Australia,Upsell,Inbound Inquiry,Closed Won,170500,42.0,56.0,2024-01-01,2024-01-28,2024-03-07,1.0,,0,2024,Q1,0
OPP-5463,Prism Media - PulseMedia - Renewal - 2023,ACC-1118,,USR-3044,PulseMedia,Asia Pacific,Renewal,Inbound Inquiry,Closed Won,500000,13.4,62.0,2023-01-15,2023-03-01,2023-01-28,1.0,,1,2023,Q1,0
OPP-5464,Bastion Sportswear - CreativeMotion - Cross-sell - 2018,ACC-1036,CON-2324,USR-3028,CreativeMotion,Asia Pacific,Cross-sell,Existing Relationship,Closed Won,226000,8.0,28.0,2018-11-12,2018-12-05,2018-12-08,1.0,,0,2018,Q4,0
OPP-5465,Wraith Athletics - PulseMedia - New Business - 2015,ACC-1028,CON-2252,USR-3053,PulseMedia,India,New Business,Website Form,Closed Won,181000,12.2,33.0,2015-03-23,2015-05-05,2015-04-25,1.0,,0,2015,Q1,0
OPP-5466,Epoch Cosmetics - TalentEdge - New Business - 2022,ACC-1035,CON-2505,USR-3014,TalentEdge,North America,New Business,LinkedIn Outreach,Closed Won,242000,8.9,31.0,2022-10-22,2023-01-12,2022-11-24,1.0,,0,2022,Q4,0
OPP-5467,Wraith Athletics - PulseMedia - Renewal - 2018,ACC-1028,CON-2252,USR-3043,PulseMedia,North America,Renewal,Outbound Cold Call,Closed Won,216500,13.0,73.0,2018-06-01,2018-08-11,2018-07-17,1.0,,1,2018,Q2,0
OPP-5468,Rho Fashion - BrandVault - New Business - 2023,ACC-1141,CON-2453,USR-3076,BrandVault,Europe,New Business,Partner Referral,Closed Won,476500,6.9,33.0,2023-06-06,2023-09-01,2023-08-13,1.0,,0,2023,Q2,0
OPP-5469,Sand Consumer - TalentEdge - Cross-sell - 2019,ACC-1089,CON-2213,USR-3009,TalentEdge,India,Cross-sell,LinkedIn Outreach,Closed Won,91500,4.6,26.0,2019-02-21,2019-03-23,2019-03-15,1.0,,0,2019,Q1,0
OPP-5470,Yoke Fashion - PulseMedia - New Business - 2019,ACC-1088,CON-2057,USR-3053,PulseMedia,India,New Business,Existing Relationship,Closed Lost,148500,14.4,47.0,2019-10-23,2020-01-20,2019-11-30,0.0,Budget cut / cancelled,0,2019,Q4,0
OPP-5471,Cascade Beauty - TalentEdge - Upsell - 2024,ACC-1098,CON-2214,USR-3003,TalentEdge,India,Upsell,Existing Relationship,Closed Won,33000,17.2,35.0,2024-03-03,2024-05-16,2024-05-07,1.0,,0,2024,Q1,0
OPP-5472,Epsilon Retail - TalentEdge - New Business - 2018,ACC-1007,,USR-3017,TalentEdge,Asia Pacific,New Business,Existing Relationship,Closed Won,65000,7.6,54.0,2018-03-26,2018-04-22,2018-05-02,1.0,,0,2018,Q1,0
OPP-5473,Ember Retail - TalentEdge - Cross-sell - 2023,ACC-1061,CON-2005,USR-3000,TalentEdge,Asia Pacific,Cross-sell,Website Form,Closed Won,89000,16.3,40.0,2023-04-20,2023-07-12,2023-05-10,1.0,,0,2023,Q2,0
OPP-5474,Eta Fashion - PulseMedia - New Business - 2024,ACC-1210,CON-2078,USR-3043,PulseMedia,Australia,New Business,Conference / Event,Closed Won,72000,3.9,37.0,2024-03-22,2024-04-23,2024-05-06,1.0,,0,2024,Q1,0
OPP-5475,Zephyr Athletics - TalentEdge - New Business - 2024,ACC-1142,CON-2036,USR-3017,TalentEdge,Australia,New Business,Outbound Cold Call,Closed Won,81000,22.3,42.0,2024-05-12,2024-06-20,2024-06-12,1.0,,0,2024,Q2,0
OPP-5476,Teal Fashion - BrandVault - Renewal - 2015,ACC-1076,CON-2060,USR-3074,BrandVault,Asia Pacific,Renewal,Website Form,Closed Won,174500,9.0,28.0,2015-10-18,2015-11-20,2015-12-09,1.0,,1,2015,Q4,0
OPP-5477,Kappa Consumer - CreativeMotion - Renewal - 2020,ACC-1113,CON-2512,USR-3030,CreativeMotion,India,Renewal,Website Form,Closed Won,98500,8.7,32.0,2020-09-03,2020-09-26,2020-10-06,1.0,,1,2020,Q3,0
OPP-5478,Scout Fashion - TalentEdge - Renewal - 2018,ACC-1165,CON-2335,USR-3009,TalentEdge,Europe,Renewal,Referral,Closed Lost,133500,14.4,61.0,2018-11-12,2019-02-01,2019-01-30,0.0,Budget cut / cancelled,1,2018,Q4,0
OPP-5479,Kite Athletics - TalentEdge - New Business - 2022,ACC-1104,CON-2278,USR-3004,TalentEdge,North America,New Business,Partner Referral,Closed Won,65500,5.3,33.0,2022-03-22,2022-05-24,2022-04-17,1.0,,0,2022,Q1,0
OPP-5480,Titan Apparel - TalentEdge - Renewal - 2017,ACC-1215,CON-2291,USR-3013,TalentEdge,North America,Renewal,Outbound Cold Call,Closed Won,143000,3.6,26.0,2017-09-24,2017-11-12,2017-11-05,1.0,,1,2017,Q3,0
OPP-5481,Halo Sports - PulseMedia - Upsell - 2023,ACC-1145,CON-2476,USR-3038,PulseMedia,Asia Pacific,Upsell,Outbound Cold Call,Closed Won,86000,5.7,54.0,2023-07-22,2023-08-14,2023-08-29,1.0,,0,2023,Q3,0
OPP-5482,Omicron Retail - PulseMedia - Upsell - 2022,ACC-1000,CON-2185,USR-3058,PulseMedia,Asia Pacific,Upsell,Website Form,Closed Won,128500,3.9,36.0,2022-06-20,2022-08-04,2022-08-05,1.0,,0,2022,Q2,0
OPP-5483,Urban Gear Ltd - TalentEdge - New Business - 2023,ACC-1001,CON-2374,USR-3004,TalentEdge,Europe,New Business,Inbound Inquiry,Closed Lost,181500,6.0,30.0,2023-06-26,2023-08-24,2023-08-09,0.0,No decision made,0,2023,Q2,0
OPP-5484,Quad Apparel - CreativeMotion - Renewal - 2015,ACC-1115,CON-2471,USR-3030,CreativeMotion,Asia Pacific,Renewal,Existing Relationship,Closed Won,274500,5.5,61.0,2015-09-02,2015-10-18,2015-10-14,1.0,,1,2015,Q3,0
OPP-5485,Teal Fashion - CreativeMotion - New Business - 2021,ACC-1076,CON-2060,USR-3020,CreativeMotion,India,New Business,Outbound Cold Call,Closed Won,289000,11.6,47.0,2021-10-08,2021-11-06,2021-11-17,1.0,,0,2021,Q4,0
OPP-5486,Horizon Fashion - TalentEdge - New Business - 2018,ACC-1025,CON-2178,USR-3007,TalentEdge,India,New Business,LinkedIn Outreach,Closed Won,223000,7.7,68.0,2018-06-04,2018-07-24,2018-07-07,1.0,,0,2018,Q2,0
OPP-5487,Niche Cosmetics - TalentEdge - New Business - 2022,ACC-1189,CON-2295,USR-3006,TalentEdge,Australia,New Business,Conference / Event,Closed Lost,20500,27.7,52.0,2022-02-25,2022-05-09,2022-04-29,0.0,No decision made,0,2022,Q1,0
OPP-5488,Surge Apparel - PulseMedia - Renewal - 2024,ACC-1166,CON-2345,USR-3059,PulseMedia,North America,Renewal,Existing Relationship,Closed Won,201500,22.5,49.0,2024-10-20,2024-12-18,2024-12-05,1.0,,1,2024,Q4,0
OPP-5489,Kestrel Financial - TalentEdge - Cross-sell - 2016,ACC-1090,,USR-3004,TalentEdge,North America,Cross-sell,Website Form,Closed Lost,69000,17.9,54.0,2016-10-04,2016-11-23,2016-12-02,0.0,Internal staffing issue,0,2016,Q4,0
OPP-5490,Vapor Fashion - BrandVault - New Business - 2016,ACC-1203,CON-2323,USR-3073,BrandVault,North America,New Business,Website Form,Closed Won,265000,22.4,42.0,2016-04-01,2016-05-01,2016-06-17,1.0,,0,2016,Q2,0
OPP-5491,Petal Fashion - BrandVault - Renewal - 2017,ACC-1155,CON-2383,USR-3078,BrandVault,Asia Pacific,Renewal,Existing Relationship,Closed Won,538000,5.0,50.0,2017-06-11,2017-07-24,2017-08-28,1.0,,1,2017,Q2,0
OPP-5492,Petal Fashion - TalentEdge - New Business - 2022,ACC-1187,CON-2132,USR-3003,TalentEdge,Asia Pacific,New Business,Referral,Closed Won,130500,21.7,28.0,2022-09-17,2022-11-21,2022-10-11,1.0,,0,2022,Q3,0
OPP-5493,Vent Cosmetics - CreativeMotion - Renewal - 2021,ACC-1198,CON-2090,USR-3033,CreativeMotion,Asia Pacific,Renewal,Partner Referral,Closed Won,93000,12.6,65.0,2021-12-12,2022-01-13,2022-02-13,1.0,,1,2021,Q4,0
OPP-5494,Petal Fashion - BrandVault - New Business - 2018,ACC-1042,CON-2242,USR-3066,BrandVault,North America,New Business,Website Form,Closed Won,667500,22.2,67.0,2018-09-23,2018-10-21,2018-12-21,1.0,,0,2018,Q3,0
OPP-5495,Sand Consumer - BrandVault - New Business - 2018,ACC-1126,CON-2092,USR-3076,BrandVault,Europe,New Business,Referral,Closed Lost,1200000,6.2,42.0,2018-04-10,2018-06-07,2018-07-14,0.0,Chose competitor,0,2018,Q2,0
OPP-5496,Wraith Athletics - CreativeMotion - New Business - 2024,ACC-1028,CON-2252,USR-3030,CreativeMotion,Europe,New Business,Partner Referral,Closed Lost,59500,15.4,76.0,2024-10-07,2025-01-03,2024-11-29,0.0,Internal staffing issue,0,2024,Q4,0
OPP-5497,Fuse Athletics - TalentEdge - New Business - 2015,ACC-1143,CON-2228,USR-3007,TalentEdge,Australia,New Business,Outbound Cold Call,Closed Lost,237500,5.2,65.0,2015-05-08,2015-06-07,2015-06-29,0.0,No decision made,0,2015,Q2,0
OPP-5498,Xray Retail - TalentEdge - New Business - 2021,ACC-1029,CON-2187,USR-3005,TalentEdge,Australia,New Business,Existing Relationship,Closed Won,120000,8.4,65.0,2021-02-11,2021-04-05,2021-03-23,1.0,,0,2021,Q1,0
OPP-5499,Petal Fashion - PulseMedia - Renewal - 2021,ACC-1024,CON-2184,USR-3038,PulseMedia,Australia,Renewal,Inbound Inquiry,Closed Won,355000,11.3,25.0,2021-03-17,2021-06-11,2021-04-29,1.0,,1,2021,Q1,0
OPP-5500,Quartz Cosmetics - TalentEdge - Renewal - 2022,ACC-1197,CON-2311,USR-3012,TalentEdge,Australia,Renewal,Partner Referral,Closed Won,280000,8.0,74.0,2022-11-16,2023-02-10,2022-12-21,1.0,,1,2022,Q4,0
OPP-5501,Unison Consumer - PulseMedia - Renewal - 2019,ACC-1159,CON-2309,USR-3037,PulseMedia,Asia Pacific,Renewal,LinkedIn Outreach,Closed Won,93000,23.8,79.0,2019-12-05,2020-01-29,2020-02-05,1.0,,1,2019,Q4,0
OPP-5502,Rho Fashion - CreativeMotion - New Business - 2024,ACC-1141,CON-2453,USR-3021,CreativeMotion,North America,New Business,Conference / Event,Closed Won,312500,14.2,26.0,2024-12-01,2025-01-30,2024-12-31,1.0,,0,2024,Q4,0
OPP-5503,Delta Entertainment - CreativeMotion - New Business - 2024,ACC-1043,CON-2496,USR-3033,CreativeMotion,North America,New Business,Conference / Event,Closed Lost,150000,16.9,49.0,2024-06-12,2024-08-10,2024-08-18,0.0,Internal staffing issue,0,2024,Q2,0
OPP-5504,Falcon Apparel - PulseMedia - Upsell - 2021,ACC-1022,CON-2154,USR-3046,PulseMedia,North America,Upsell,Inbound Inquiry,Closed Won,144500,27.4,27.0,2021-10-19,2022-01-14,2021-12-11,1.0,,0,2021,Q4,0
OPP-5505,Glacier Foods - TalentEdge - New Business - 2020,ACC-1127,CON-2224,USR-3002,TalentEdge,North America,New Business,Conference / Event,Closed Won,158000,7.3,45.0,2020-07-07,2020-08-24,2020-08-31,1.0,,0,2020,Q3,0
OPP-5506,Xtreme Sports - TalentEdge - Upsell - 2022,ACC-1019,,USR-3016,TalentEdge,Europe,Upsell,Conference / Event,Closed Won,149500,26.6,49.0,2022-08-09,2022-09-05,2022-09-04,1.0,,0,2022,Q3,0
OPP-5507,Quiver Retail - TalentEdge - Renewal - 2020,ACC-1191,CON-2416,USR-3009,TalentEdge,India,Renewal,Referral,Closed Won,121000,14.9,29.0,2020-11-17,2021-01-06,2020-12-27,1.0,,1,2020,Q4,0
OPP-5508,PeakWear Group - BrandVault - Renewal - 2017,ACC-1154,CON-2507,USR-3066,BrandVault,Europe,Renewal,Outbound Cold Call,Closed Won,615500,7.3,39.0,2017-05-11,2017-06-08,2017-07-31,1.0,,1,2017,Q2,0
OPP-5509,Iris Apparel - BrandVault - New Business - 2023,ACC-1161,CON-2082,USR-3071,BrandVault,North America,New Business,Referral,Closed Lost,567500,21.4,62.0,2023-11-06,2024-01-16,2024-02-05,0.0,No decision made,0,2023,Q4,0
OPP-5510,Apex Sportswear - CreativeMotion - New Business - 2019,ACC-1153,,USR-3026,CreativeMotion,Australia,New Business,LinkedIn Outreach,Closed Won,74500,6.9,43.0,2019-02-07,2019-03-11,2019-03-09,1.0,,0,2019,Q1,0
OPP-5511,Hydra Athletics - PulseMedia - Renewal - 2024,ACC-1062,CON-2131,USR-3036,PulseMedia,Australia,Renewal,Website Form,Closed Won,152500,10.8,42.0,2024-11-20,2024-12-15,2024-12-31,1.0,,1,2024,Q4,0
OPP-5512,Prism Media - PulseMedia - Upsell - 2022,ACC-1118,,USR-3043,PulseMedia,Australia,Upsell,Referral,Closed Won,82000,21.2,48.0,2022-12-02,2023-01-13,2023-01-20,1.0,,0,2022,Q4,0
OPP-5513,Citadel Cosmetics - PulseMedia - New Business - 2020,ACC-1084,CON-2331,USR-3038,PulseMedia,Europe,New Business,Partner Referral,Closed Won,277000,13.3,22.0,2020-08-03,2020-09-16,2020-09-29,1.0,,0,2020,Q3,0
OPP-5514,Phi Fashion - PulseMedia - New Business - 2022,ACC-1122,CON-2334,USR-3048,PulseMedia,North America,New Business,Referral,Closed Won,126500,35.7,61.0,2022-12-23,2023-02-02,2023-02-08,1.0,,0,2022,Q4,0
OPP-5515,Xcel Cosmetics - PulseMedia - New Business - 2020,ACC-1207,CON-2409,USR-3037,PulseMedia,Europe,New Business,Referral,Closed Won,378000,13.6,59.0,2020-12-06,2020-12-27,2021-03-03,1.0,,0,2020,Q4,0
OPP-5516,Delta Entertainment - CreativeMotion - Renewal - 2023,ACC-1043,CON-2180,USR-3027,CreativeMotion,India,Renewal,Website Form,Closed Won,127000,10.2,35.0,2023-08-28,2023-09-20,2023-10-22,1.0,,1,2023,Q3,0
OPP-5517,Urban Gear Ltd - BrandVault - Renewal - 2020,ACC-1001,CON-2374,USR-3072,BrandVault,India,Renewal,LinkedIn Outreach,Closed Won,207500,4.5,45.0,2020-06-03,2020-08-16,2020-07-06,1.0,,1,2020,Q2,0
OPP-5518,Teal Fashion - TalentEdge - New Business - 2016,ACC-1205,CON-2378,USR-3009,TalentEdge,Australia,New Business,Inbound Inquiry,Closed Won,91500,15.4,39.0,2016-07-07,2016-08-20,2016-07-27,1.0,,0,2016,Q3,0
OPP-5519,Teal Fashion - BrandVault - Renewal - 2024,ACC-1076,CON-2060,USR-3073,BrandVault,Europe,Renewal,Inbound Inquiry,Closed Won,533500,18.5,59.0,2024-10-20,2024-11-18,2024-12-31,1.0,,1,2024,Q4,0
OPP-5520,Zinc Entertainment - CreativeMotion - Renewal - 2017,ACC-1157,CON-2170,USR-3026,CreativeMotion,India,Renewal,Existing Relationship,Closed Lost,245000,19.3,56.0,2017-08-06,2017-10-13,2017-10-28,0.0,Internal staffing issue,1,2017,Q3,0
OPP-5521,Yoke Fashion - PulseMedia - Renewal - 2018,ACC-1088,CON-2057,USR-3048,PulseMedia,Australia,Renewal,Inbound Inquiry,Closed Won,171000,12.7,70.0,2018-06-19,2018-09-16,2018-08-08,1.0,,1,2018,Q2,0
